data,Hate,length,laughs,bad_words,misspell
"['""trump', 'vai', 'quebrar', 'eua!""', '#sqn', 'https://t.co/eueiiker8']",0,56,0,0,6
"['tendo', 'conta', 'mundo', 'acaba', 'amanhã,', 'recuso-me', 'pagar', 'iva', 'hoje.', 'se', 'sobrevivermos', 'direi', 'centeno', 'erro', 'percepção', 'mútuo.']",0,140,0,1,26
"['pinto', 'costa', 'ser', 'julgado', 'quartel', 'd', 'bombeiros', 'pq', 'lerem', 'livro', 'd', 'carolina', 'juízes', 'exigiram', 'sala', 'ampla', 'arejada.']",0,140,0,0,27
"['que', 'grande', 'palhaçada!', 'o', 'nome', 'bandido', 'traidor?\nrealmente', '""sistema""', 'todos', 'amigalhaços.…', 'https://t.co/lpg87zeamy']",0,122,0,0,16
"['اللَّهُمَّ', 'وتقبل', 'حسناتي', 'وأسألك', 'الدرجات', 'العلى', 'من', 'الجنة.', 'https://t.co/jwkgqqelr']",0,78,0,0,54
"['ontem', 'ver', 'benfica.', 'foi', 'grande', 'noite,', 'momento', 'tentei', 'entrar', 'casa', 'mulher', 'decidiu', 'imitar', 'ederson...']",0,135,0,0,25
"['aeroporto', 'mário', 'soares', 'faria', 'sentido', 'ota', 'macau...']",0,70,0,0,12
"['10', 'notícias', 'provam', 'quanto', 'feminismo', 'necessário', 'https://t.co/3mikqvlohl']",0,81,0,0,12
"['juntos', 'vamos', '#renovarportugal.', 'a', 'hora', 'mudança.', 'nacionalismo', 'solução!\n#pnr', '#josépintocoelho', '#autárquicaspnr', 'https://t.co/d4pd6yqufn']",0,137,0,0,14
"['@daninava', 'parabéns!', '🎂', '(obs:', 'sentimento', 'bosta', 'independente', 'idade', 'mesmo)']",0,78,0,1,12
"['obrigado', 'eli', 'lake', 'bloombarg', 'view', '-', '""nsa', 'fbi...não', 'deveriam', 'interferir', 'política...e', 'é""', 'uma', 'situação', 'mu…', 'https://t.co/r2ymaxu1n2']",0,140,0,0,21
"['o', 'verdadeiro', 'escândalo', 'aqui', 'informações', 'confidenciais', 'passadas', 'ilegalmente', '""inteligência""', 'doce.…', 'https://t.co/eltfjl04sy']",0,140,0,0,17
"['ótima', 'sessão', 'audiência', 'ceos', 'associação', 'líderes', 'indústria', 'varejo', 'manhã!', 'https://t.co/mlj6yjsna']",0,121,0,0,19
"['rt', '@jromaoferreira:', 'psd', 'cds', 'querem', 'sms', 'centeno', '18h,', 'caso', 'aconteça', 'apresentam', '18.15h', 'candidato', 'conjunto', 'camara', 'de…']",0,140,0,0,25
"['love', 'some', '@ebates', 'https://t.co/whcfmawny']",1,44,0,0,4
"['fhc', 'amigo', 'lula', 'pra', 'implantar', 'comunismo', 'brasil', 'foro', 'são', 'paulo', 'pra', 'virar', 'venezuela', 'https://t.co/cuzjh50gyq']",0,113,0,0,16
"['rt', '@schaianagrade:', 'se', 'algo', 'precioso', 'neste', 'mundo,', 'algo', 'perfil', '@naokahlo', 'https://t.co/dyn1prztvx']",0,107,0,1,14
"['belo', 'legado', 'petista!', '#sqn', 'https://t.co/d3ji6o3t2']",0,49,0,0,4
"['um', '@jairbolsonaro', 'incomoda', 'muita', 'gente.\n\num', '@jairbolsonaro', '2º', 'lugar', 'pesquisas', 'incomoda', 'mt', 'mais!\n\n#bolsonaropresidente', '#bolsonaro2018']",0,139,0,0,18
"['mulheres', 'rio,', 'vamos', 'aproximar', 'meninas', 'ciência?', '&lt;3', '\n\ninscrições', 'online:', 'https://t.co/tqvi99qd53', 'https://t.co/gyahfewjkr']",0,130,0,0,16
"['nomes', 'faltam:', 'vigaristas,', 'corruptos,', 'aldrabões,', 'assassinos,', 'vendidos,', 'traidores,', 'pedófilos,', 'aberrações...…', 'https://t.co/r3eecz5d8']",0,134,0,1,14
"['que', 'texto', 'maravilhoso', '\n\nhttps://t.co/0z6x2gevf6']",0,47,0,0,5
"['bom', 'dia', 'companheiros!', 'alguém', 'sabe', 'horas', 'chega', 'asteróide?', 'é', 'saber', 'ainda', 'tempo', 'comprar', 'livro', 'quintas-feiras.']",0,140,0,0,24
"['rt', '@abdelinho92:', 'encore', 'un', 'qui', 'confond', 'twitter', 'et', 'la', 'vie', 'réelle', 'https://t.co/xwgxdzictu']",0,87,0,0,11
"['rt', '@jpintocoelho60:', 'nomes', 'faltam:', 'vigaristas,', 'corruptos,', 'aldrabões,', 'assassinos,', 'vendidos,', 'traidores,', 'pedófilos,', 'aberrações...\n#25abril…']",0,139,0,1,16
"['a', 'venezuela', 'deve', 'tirar', 'leopoldo', 'lopez,', 'prisioneiro', 'político', 'marido', '@liliantintori', '(me', 'reuni', '@marcorubio)…', 'https://t.co/5egejnfwbx']",0,139,0,0,19
"['ameaça?', 'ridículo!', 'estão', 'mal', 'habituados:', 'podem', 'dizer', 'querem', 'nós,', 'vêem', 'ameaças', 'onde', 'existem.…', 'https://t.co/m5vuwgjg1']",0,139,0,0,22
"['""bate', 'outro', 'mesmo""', 'https://t.co/47o0npx8uz']",0,54,0,0,7
"['mercado', 'ações', 'nova', 'alta.', 'maior', 'número', 'ganhos', 'décadas.', 'grande', 'nível', 'confiança', 'otimismo', 'antes…', 'https://t.co/xre6dvcme']",0,139,0,0,24
"['uau...', 'agora', 'vai', 'chorar!', '\n\naliás,', 'galera', 'democrática', 'hein?', 'tipo', 'época', 'kgb...', 'https://t.co/qziiuc5prk']",0,134,0,0,21
"['quando', 'acabarem', 'ler', 'novo', 'livro', 'cavaco,', 'recomendo', 'este!', 'https://t.co/zr9lpflyy']",0,93,0,0,12
"['aparentemente,', '592', 'páginas', 'livro', 'cavaco', 'silva', 'contêm', 'enxofre', 'armazéns', 'sapec,', 'setúbal...']",0,117,0,0,20
"['que', 'saiba,', 'condição', 'básica', 'pra', 'comprar', 'casa', 'ter', 'dinheiro.', 'e', 'pra', 'precisa', 'trabalhar.', 'se', 'ficar', 'acampado', 'aí', 'n…', 'https://t.co/v8kdwczab8']",0,140,0,0,23
"['cavaco', 'poderá', 'ter', 'amigo', 'q', 'compre', 'todos', 'livros', 'editora', 'q', 'anda', 'décadas', 'ser', 'financiada', 'todos', 'portugues']",0,140,0,0,26
"['@miguelcarvalhu', '\nquem', 'falou', 'erros', 'velhos?', 'eu', 'disse', 'preferia', 'evitá-los.', '\nnão', 'quero', 'caminho', 'errado', 'andamos', 'levar.', 'há', 'mal', 'nisso?']",0,140,0,0,24
"['não', 'deve', 'faltar', 'coelho', 'cristas', 'virem', 'dizer', 'cancelamento', 'fim', 'mundo', 'sinal', 'fragilidade', 'geringonça.']",0,140,0,0,26
"['uma', 'atitude', 'reprovável', '@aapbatista', 'bancada', '@psocialista', 'https://t.co/hg5riuudmh']",0,88,0,0,9
"['minha', 'cidade', 'adoro!', '#lisboa\n@camaralisboa', '#autárquicaspnr', 'https://t.co/uunbketdbp']",0,86,0,0,8
"['país', 'quebrando,', 'desemprego', 'pra', 'todo', 'lado,', 'violência', 'comendo', 'solta', 'vem', 'falar', '""folia"",', 'pqp!!!', '\n\nvtnc', 'merda…', 'https://t.co/tlpvv3lhon']",0,140,0,1,22
"['conhecem', 'algum', 'bandido', 'neste', 'país', 'ainda', 'escrito', 'livro', 'ainda', 'sido', 'condecorado?...']",0,114,0,0,19
"[""'trump"", 'sanciona', 'lei', 'desfaz', 'regulamentação', 'minério', 'carvão', 'criada', ""obama'"", 'https://t.co/koiqof4dfc', 'https://t.co/jztntgjdzq']",0,132,0,0,14
"['mesmo', 'atraso', 'democratas', 'pra', 'finalmente', 'aprovar', 'dr.', 'tom', 'price,', 'revogação', 'substituição', 'obamacare', 'e…', 'https://t.co/eux1dieznb']",0,140,0,0,21
"['confesso', 'cotovelite.', 'não', 'capaz', 'escrever', 'livro', 'saber', 'que,', 'fizesse,', 'amigos', 'compr']",0,140,0,0,25
"['foda-se!', '\n\nquer', 'ceder', 'toda', 'qq', 'tentação', 'trabalhar??', 'pode', 'virar', 'cracuda', 'moradora', 'rua', 'exemplo...', 'https://t.co/tvyuqqwal4']",1,138,0,0,22
"['o', 'general', 'keith', 'kellog,', 'conheço', 'bom', 'tempo,', 'grandes', 'chances', 'ir', 'pra', 'nsa', '-', 'outros', '3', 'te…', 'https://t.co/tqs1ydbyft']",0,140,0,0,25
"['@amtc74', '@capazes', 'estranh']",0,35,0,0,4
['vallaaaaa😘'],0,10,0,0,1
"['@sunwarriorhorac', '🙉', '🐠', '💉', '👐', '😟']",0,26,0,0,10
"['saímos', 'correio', 'manhã.', 'mas', 'porque', 'notícias', 'humorísticas', 'sobre', 'carrilho', 'bater\n#humor\nhttps://t.co/41rgkek8oc']",0,137,0,0,23
"['moonlight:', 'filme', 'mergulha', 'humanidade', 'jovem', 'negro', 'https://t.co/naafwiacz5', 'via', '@afroguerrilh']",0,107,0,0,13
"['rt', '@naokahlo:', '""11', 'dicas', 'fazer', '–', 'manter', '-', 'amizade', 'outra', 'mulher""', '-', 'post', 'hoje', 'blog!', '&gt;&gt;&gt;', 'https://t.co/gt0erjqyjo', 'http…']",0,149,0,0,26
"['recordando', '""desafio""', 'candidatura', '""intercalares', 'lisboa', '2007"".\nobtive', '0,8%.', '\nobjectivo', '2017:', '2%.\nhttps://t.co/xc1rtlxwx6']",0,139,0,0,17
"['junte-se', 'mim', '11:00am:', 'assita', 'aqui:', 'https://t.co/xo8ry0eswo', 'https://t.co/l3kj0mizlv']",0,87,0,0,8
"['e', 'agora,', '@sosracismo', 'diz', 'nada?\nbasta!', 'urge', 'apoio', 'políticas', 'defendidas', 'pnr', 'acabe.\nhttps://t.co/ho18zpv2f4']",0,135,0,0,21
"['""uma', 'conferências', 'imprensa', 'eficazes', 'vi!""', '-', 'rush', 'limbaugh.', 'muitos', 'concordam.', 'mas', 'mídia', 'falsa', 'd…', 'https://t.co/dsm3ydbuok']",0,140,0,0,23
"['@famel_zundapp', 'famel,', 'cabe', 'quechua?']",0,42,0,0,6
"['benfica', 'pediu', 'reunião', 'urgente', 'conselho', 'arbitragem.', 'anjinhos...', 'isso', 'resulta.', 'para', 'resultar', 'ser', 'surpresa...']",0,124,0,0,17
"['imaginem', 'cotovelite', 'soares', 'deve', 'estar', 'hoje,', 'ontem', 'ter', 'sido', 'agredido', 'olho', 'jogador', 't…', 'https://t.co/j5qgx5irmc']",0,140,0,0,23
"['@mariacpbruno', 'bandido,', 'felgueiras,', 'meigo.']",0,65,0,0,9
"['rt', '@voluptama:', 'quando', 'secretário', 'real', 'madrid,', 'pdc', 'passar', 'atender', 'telefones', 'https://t.co/ksx4p0yvs6']",0,124,0,0,18
"['a', 'possível', 'vitória', 'geert', 'wilders', 'esperança', 'europa', 'mudança.', 'força!\n@geertwilderspvv', '\nhttps://t.co/ovbwfxpjgl']",0,134,0,0,19
"['@sadboykevyn', '\nnunca', 'penses', 'algo', '""é', 'qualquer', 'coisa"".', 'quando', 'pensa', 'ter', 'chegado', 'fundo', 'percebe-se', 'fundo.']",0,128,0,1,22
"['um', 'filho', 'vem', 'atrapalhar?', 'criam', 'lei', '#aborto\num', 'idoso', 'atrapalha?', 'criam', 'lei', '#eutanásia\neis', 'soluções', 'materialismo', 'individu']",0,140,0,0,23
"['rt', '@boloposte:', 'aqui', 'pode', 'ver', 'ederson,', 'apesar', 'tocar', 'bola', 'primeiro,', 'atropela', 'adversário.', 'penalty', 'bem', 'assinalado', 'co…']",0,140,0,0,23
"['o', 'uso', 'turbantes', 'pessoas', 'brancas', 'apropriação', 'cultural?', 'https://t.co/5ahzxh9szb', 'via', '@cartacapit']",0,104,0,1,12
"['@lucasmzanella', 'leu', 'mesmo?', 'falta', 'interpretação', 'texto?', 'https://t.co/qrkhcfktrc']",0,82,0,0,8
"['leia', 'matéria', 'vejam', 'as""', 'falas""', 'conselho', 'intolerantes.', 'os', 'conselhos', 'contaminados', 'por...', 'https://t.co/xgdk666ry']",0,134,0,0,18
"['لا', 'إله', 'إلا', 'الله', 'الواحد', 'القهار', 'ربُّ', 'السموات', 'والأرض', 'وما', 'بينهما', 'العزيز', 'الغفار', 'https://t.co/noafphat7b']",0,98,0,0,75
"['acabei', 'ouvir', 'casal', 'rastas', 'dizer', 'isto:\n""as', 'pessoas', 'passam', 'dizem', 'cheiramos', 'mal...pffff...elas', 'cheiram', 'champô!""']",0,140,0,0,23
"['""um', 'juiz', 'estados', 'unidos', 'resolveu', 'educar,', 'invés', 'simplesmente', 'punir,', 'cinco', 'adolescentes', 'haviam', 'feito...', 'https://t.co/qygzl6farj']",0,139,0,0,17
"['rt', '@jmnoticia:', 'especialistas', 'discutem', 'influência', 'ciência', 'religião', 'psicologia', 'cristã', 'https://t.co/htjke3b2hh', '@marisa_lobo', '@marcofel…']",0,140,0,0,16
"['lisboa,amanhã', 'vossa', 'vez.\n21h30,teatro', 'bairro.\nhá', 'menos', 'bilhetes', 'q', 'rins', 'defesas', 'braga', 'mitro…', 'https://t.co/mkqgixspuj']",0,139,0,0,21
"['rt', '@arthurquezada:', 'mitroglou', 'faz', '0x1', 'brigar', 'bola.', 'benfica', 'vai', 'vencendo', 'braga', 'mantendo', 'liderança', 'campeonat…']",0,140,0,0,23
"['especialistas', 'discutem', 'influência', 'ciência', 'religião', 'psicologia', 'cristã', 'https://t.co/qzo95pamk']",0,100,0,0,10
"['@catosaurusmgc', 'lol', 'nah', 'the', 'ymas', 'days']",0,37,0,0,5
"['nos', 'ultimos', '5', 'anos', 'fugiram', '52', 'reclusos', 'prisões', 'portuguesas.', 'curiosamente,', 'nenhum', 'banqueiro', 'ex-governante...']",0,124,0,0,17
"['chilenos', 'fugiram', 'caxias', 'capturados', 'madrid.', 'mesmo', 'assim,', 'tempo', 'liberdade', 'porto', 'primeiro', 'lugar.']",0,139,0,0,22
"['dia', '10', 'junho', 'dia', 'festa', 'luta:', 'portugal!\nneste', 'dia', 'vamos', 'agarrar', 'chama.', 'vamos', 'participar', 'ajudar…', 'https://t.co/h9v2fc8wwj']",0,139,0,0,24
"['""trabalho', '3ª', '5ª.""', '\n""não', 'devo', 'satisfação', 'ninguém.""\n\nparabéns', 'postura,', 'sr', 'dep', 'federal.', 'és', 'cara', 'pai!\n\nhttps://t.co/wotj8yvft2']",0,139,0,0,24
"['rt', '@fm_carv:', 'vai', 'porto', 'ferreira?', '#tugao', 'https://t.co/ajdgmngkyc']",0,66,0,0,7
"['rt', '@doutormadureira:', 'lá', 'porque', 'dr.árbitro', 'luís', 'ferreira', 'advogado', 'defesa', 'árbitros', 'corruptos', 'condenados', '""apito', 'dourado""', 'não…']",0,140,0,1,22
"['rt', '@sweetdumpling7:', '#got7', '#갓세븐', '#mark', '#마크', '170220', '김포공항', '출국', 'https://t.co/ecvc3nogs']",0,79,0,0,20
"['rt', '@ofuxicogospel:', 'o', 'globo', 'cria', 'debate', 'negativo', 'sobre', ""'psicologia"", ""cristã'."", 'dra.', '@marisa_lobo', 'fala', 'sobre', 'caso.\n\nhttps://t.co/zswd3njod']",0,138,0,0,18
"['livro', ""'as"", 'grandes', 'mentiras', 'sobre', 'igreja', ""católica'"", '3º', 'vendido', 'folha!', 'parabéns', 'galera', 'do…', 'https://t.co/qftyqrzfw4']",0,129,0,0,19
"['reunião', 'generais', 'mar-a-lago', 'flórida.', 'muito', 'interessante!', 'https://t.co/pshszjy6zm']",0,90,0,0,9
"['adquira', 'agora', 'livro', '""a', 'ideologia', 'de', 'gênero', 'na', 'educação', '-', 'como', 'doutrinação', 'sendo', 'introduzida', 'nas...', 'https://t.co/emxssysshg']",0,134,0,0,18
"['amigos!!!', 'acabei', 'fazer', '""terrários""', 'cunhada', 'vanessa', 'alves', 'scarpim.o', 'acharam?', 'que', 'pena', 'que...', 'https://t.co/tmcsgufo5v']",0,139,0,1,17
"['rt', '@theunnovelist:', 'listen', 'to', 'your', 'instinct.', 'feel', 'your', 'way', 'and', 'let', 'the', 'words', 'choose', 'themselves.', 'you', 'can', 'think', 'later.', '#amwriting', '#writing', 'htt…']",0,140,0,0,22
"['concordo', 'gênero,', 'número', 'grau', '.', 'https://t.co/0xh1lnbv8p']",0,59,0,0,8
"['o', 'repórter', '@pvedova', 'lembra', '""crimes', 'ódio""', 'cometidos', 'contra', 'imigrantes', 'esquece', 'números', 'crimes', 'cometidos', 'pelos', 'imigrantes.']",1,137,0,0,20
"['17', 'pequenas', 'atitudes', 'machistas', 'acontecem', 'cama', 'https://t.co/o8u3c1jzoj', 'via', '@buzzfeedbrasil']",0,96,0,0,10
"['e', 'evangélicos', 'fazendo', 'fantasia,', 'outras', 'dizem', 'evangélicos', 'tirando', 'roupa', 'carnaval.', 'parabéns!!!', 'https://t.co/0ehul3ngil']",0,139,0,0,18
"['temos', 'posicionar,', 'pena', 'ver', 'profissionais', 'coragem', 'assumir', 'direitos.', 'eu', 'tenho.', 'https://t.co/ywnpy1fmhj']",0,128,0,0,17
"['#alerta', 'jornalista', '#alexandregarcia\n\n', 'adquira', 'livros', '""a', 'ideologia', 'de', 'gênero', 'na', 'educação""', '""famílias', 'em...', 'https://t.co/qs1i1jxft']",0,136,0,0,19
"['rt', '@rpsantos1970:', 'esta', 'realidade...\n#pexit', '#eurogroup', '#portugal', 'https://t.co/uwxkw5bsj']",0,97,0,0,10
"['@edvaldocmelo', 'obrigado', 'reconhecimento.', 'faremos', 'melhor.']",0,67,0,0,7
"['para', '@reinaldoazevedo', ',', 'simples', 'fato', 'apoiar', '@jairbolsonaro', 'ser', '""direita', 'xucra"".\n\nconversar', 'quê', 'cara', 'desses??', 'babaca', 'total.']",0,138,0,0,22
"['fisco', 'deixou', 'sair', '10', 'mil', 'milhões', 'p/', 'offshores', 'qq', 'controlo,', 'pai', 'transferir', 'p/', 'mim', '5', 'mil', 'banco', 'portugal', 'logo', 'alertado!']",0,140,0,0,28
"['@pintomondim', 'nunca', 'sabe.', 'imagina', 'sai', 'euromilhões', 'decide', 'dividir', 'filhos?', 'eu', 'queria', 'problemas...']",0,139,0,0,24
"['muito', 'bem!', 'não', 'nada', 'subjugar.', 'é', 'coerência', 'firmeza', 'defende', 'identidade.\nbravo,', '@mlp_officiel', '\nhttps://t.co/dyevzs3kb6']",0,140,0,0,21
"['rt', '@nachovegastwit:', 'os', 'presento', 'un', 'sitio', 'xixón', 'llama', '""avenida', 'la', 'economía', 'social"".', '\ny', 'es', 'así', 'tronchante', 'es', 'la', 'ciudad.…']",0,138,0,0,28
"['não', 'passa', 'nada', 'suécia!', '@realdonaldtrump', 'https://t.co/db682wobjk\n\n#sweden', '#renovarportugal', '#pnr']",0,100,0,0,11
"['as', 'supostas', 'revoltas', 'cidades', 'natais', 'alguns', 'republicanos', 'verdade,', 'muitos', 'casos,', 'premeditadas', 'at…', 'https://t.co/pc6isollyp']",0,140,0,0,19
"['“apropriação', 'culturas', 'árabes:', 'moda,', 'pacto', 'narcísico”', 'by', '@metaforica_gabi', 'https://t.co/hl8dkqprym']",0,107,0,1,15
"['e', 'livro', 'existe', 'tempo,', 'vejam', 'escolhem', 'dedo', ',material', 'desconstruir', 'identidade', 'a...', 'https://t.co/18fi44ei7d']",0,138,0,0,20
"['simplesmente', 'maravilhosa.nii', 'haley,', 'ex-governadora', 'carolina', 'sul', 'nova', 'representante', 'americana', 'nações...', 'https://t.co/it2nw82cof']",0,140,2,0,15
"['me', 'diverti', 'tour', 'smithsoniano', 'museu', 'nacional', 'história', 'cultura', 'afro', 'americana.', 'um', 'grande', 'trabalho', 'de…', 'https://t.co/trvvmimnh5']",0,140,0,0,20
"['os', 'bebés', 'adoptados', 'c/', 'telemóveis', 'novos:\nqd', 'vamos', 'buscar', 'desesperamos', 'deixamos', 'cair.\nqd', 'vemos', '1', 'defeito,abrimos', 'conta', 'olx']",0,139,0,0,23
"['pode', 'vir', 'brasil', 'ajudo', 'divulgar', 'trabalho', 'voluntária...', 'https://t.co/5mziqbjrjr']",0,95,0,0,13
"['alexandres', 'morais,', 'novo', 'ministro', '#stf.', 'somente', '13', 'senadores', 'votaram', 'contra', 'ele.', '13', 'pessoal.', 'https://t.co/aa4a555zlp']",0,127,4,0,16
"['essa', ',foi', 'longe', 'agora', '.', 'https://t.co/ikdtxar5f']",0,53,6,0,5
"['acho', 'agora', 'perdeu', 'vez..k', 'dó....', 'https://t.co/gt6t4iryyv']",0,81,8,1,10
"['há', 'nova', 'esperança', 'conseguem', 'esconder', 'dinheiro', 'panamá,', 'nasa', 'acabou', 'descobrir', '7', 'novos', 'planetas!']",0,134,0,0,22
"['desconfio', 'nasa', 'anunciou', 'ter', 'descoberto', 'vida', '7', 'planetas', 'receio', 'trump', 'mandasse', 'construir', 'outro', 'muro...']",0,131,0,0,22
"['@panchoarias2012', 'buenas', 'tarde', 'en', 'momento', 'cometiendo', 'un', 'un', 'justicia', 'en', 'él', 'municipio', 'coló', 'tienen', 'un', 'grup']",0,123,0,0,22
"['@gcalabrese96', 'damn!!', 'that', 'would', 'have', 'been', 'fun']",0,45,0,0,6
"['pela', 'primeira', 'vez', 'época,', 'jogador', 'porto', 'expulso!', 'aposto', 'árbitro', 'treina', 'maia,', 'talhos', 'guimarães...']",0,137,0,0,23
"['nasa', 'establishes', 'new', 'public-private', 'partnerships', 'to', 'advance', 'u.s.', 'commercial', 'space', 'capabilities', 'via', 'nasa', 'https://t.co/t1w0dofnp2']",0,127,0,0,13
"['nós', 'elegemos', 'mp', 'sermos', '""legislados""', 'eles\nabsurdo', 'processo.o', 'prefeito', 'vereadores', 'de...', 'https://t.co/twyagdukec']",0,134,0,0,19
"['#alexandredemorais', 'novo', 'ministro', '#stf.', 'somente', '13', 'senadores', 'rejeitaram', 'nome.', '13', 'pessoal.kkk', 'kkkkkkkkk']",0,110,0,0,14
"['a', 'vergonha', 'paraná,', 'foro', 'privilegiado', 'continua', 'enganado', 'povo', 'brasileiro.', '#senadora171.', 'https://t.co/8hvuiqessj']",0,120,0,0,14
"['@ohfazfavor', 'assim', 'tanto', 'vento?!']",0,36,0,0,4
"['@ohfazfavor', 'deixa', 'lá', 'apenas', 'algarve...']",0,51,0,0,8
"['@sapo', 'aspirar,', 'posso?']",0,23,0,0,3
"['em', 'nome', 'tolerância', 'tudo', 'desculpam,', 'vítimas', 'próprio', 'povo.', 'https://t.co/8bshpsfeek']",0,109,0,0,16
"['a', 'procuradora', 'deborah', 'duprat', 'diz', 'a', 'criança', 'não', 'pertence', 'a', 'família???\ndr', 'miguel', 'nagib,', 'advogado', 'responsável...', 'https://t.co/4huxjq5luh']",0,139,0,0,19
"['i', 'be', 'sitting', 'thinking', 'abt', 'everything', 'i', 'did', 'in', 'my', 'past', 'lol', 'boyyyy', 'look', 'here', 'shit', 'was', 'crazy']",0,89,0,0,17
"['sete', 'pessoas', 'baleadas', 'mortas', 'ontem', 'chicago.', 'o', 'acontecendo', 'lá?', 'totalmente', 'controle.', 'chicago', 'pr…', 'https://t.co/a8lyajaatr']",0,140,0,0,20
"['grande', 'entrevista', 'hoje', 'noite', 'henry', 'kravis', 'conselho', 'negócios', 'washington.', 'ansioso', 'momento!', 'https://t.co/wjsdowxhlj']",0,134,0,0,18
"['rt', '@geraldo60885732:', 'essa', 'putaria', 'deveria', 'ser', 'investigada', 'polícia.', 'https://t.co/gaucin3iph']",0,95,0,1,10
"['today', 'door', 'to', 'freedom', 'gets', 'reviewed', 'on', 'joan', ""nienhuis'"", 'blog:', 'https://t.co/ty6r1nehxz', 'check', 'it', 'out!', 'https://t.co/9wfsacx3gv']",0,121,0,0,14
"['""a', 'luz', 'ta', 'queimada""', '""cara,', 'ali', 'ventilador""', 'haiahauahau']",0,58,0,0,9
"['@revistaistoe', 'faltando', 'assunto?que', 'feio,', 'requentar', 'notícia', 'perseguir', '@pastormalafaia', 'ibope', 'negativo', 't…', 'https://t.co/fuktfrgsy3']",0,140,5,1,17
"['rt', '@ofuxicogospel:', 'oque', 'vídeo', '@pastormalafaia', '?', 'https://t.co/34curyhtod']",0,83,0,0,10
"['@bedayatv', '@muath_aljmaz', '@fares_albashiri', 'يعني', 'يافارس', 'اترك', 'لمعاذ', 'فرصة', 'يتكلم', '.']",0,76,0,0,37
"['vão', 'tomar', 'no', 'cu', 'todos', 'vocês!', 'https://t.co/avb2bmjmgr']",0,52,0,0,6
"['aquela', 'campainha', 'q', 'ouve', 'directos', 'assembleia', 'd', 'república', 'serve', 'recordar', 'passa', 'dispendioso', 'infantário.']",0,140,0,0,23
"['nunca', 'pensei', 'em', 'dizer', 'isso.mas,vamos', 'copiar', 'os', 'eua.', 'agora', 'podemos!!!.\n#trump', 'quer', 'ação', 'maior…', 'https://t.co/f1lzzfauku']",0,117,0,0,15
"['o', 'fbi', 'totalmente', 'incapaz', 'parar', '""infiltrados""', 'segurança', 'nacional', 'permearam', 'governo', 'te…', 'https://t.co/dk69ktqxud']",0,140,0,1,20
"['encontrar', 'infiltrados', 'próprio', 'fbi.', 'informação', 'confidencial', 'pode', 'ter', 'efeito', 'devastador', 'eua', 'entregue', 'mídia.', 'ache-os', 'ag']",0,140,0,0,22
"['opa,', '""certíssimo""!', 'vida', 'humana', 'vale', 'nada', 'aqui', 'mesmo,', 'é?', 'que', 'belo', 'exemplo!', '\n\nmas', 'ai', 'quebrar', 'ov…', 'https://t.co/vxyfl0zecd']",0,140,0,0,26
