text,hate_speech
Americanos são amplamente contra cidades santuário' https://t.co/g5eHyBQLGj https://t.co/86k040geGI,0
"A lição de hoje para uma mulher pobre no Brasil é esta: não desça do ônibus do motorista, mesmo se estiver lá embaixo ou fundeado",1
"RT @JOAQUINVOLTOU: QUE NOITE TERRÍVEL, SONHEI QUE TINHA VOTADO NA CHAPA DILMA / TEMER E AJUDADO A ELEGER ESSA QUADRILHA...
ACORDEI ALIVIADO _",0
"@reasalvagni @srdeabo bicho, não volto mais pra apple nem fodendo",0
@PastorMalafaia Estou com você pastor!!!!,0
"Enfie seus 7 dedos na bunda, fdps argentino",1
"@JuMagalhaesBH Para as mulheres de direita, a comemoração será sempre essa ! @misscaviar @AnaPaulaVolei _ https://t.co/CO5y76zThS",0
"Rosto do ódio a Trump, @LuisCostaRibas é um nojo! Jornalista ou político da oposição? Espuma de raiva diante do melhor que aconteceu aos EUA",0
"Ela comentou com ""Atta"", já sei que ela é uma mulher muito feminina ...
Ah, vai adorar seu mal !!!!",1
"""Mames já se foi, mas eu chamo sua esposa de Mames. Você não conhece nada de inocente.""",1
"@ CAIO_BLIND rezando para que sejam lindos ... quando há um problema quando torres, boates e embaixadas explodem",1
"macho escroto quando quer ser escroto não precisa a mina tá com roupa curta não, pode tá de burca que essas porra mexe",0
RT @editorahumanas: Há 5 anos atrás eu esteava na internet no @naosalvo https://t.co/fzvPqqDPeh,0
@VEJA alguém duvida que vai ser mais uma matéria pra denegrir o Bolsonaro? https://t.co/LeIqBAg247,0
"Comentei um perfil irônico. Em resposta, fui chamado de: feio, estúpido, não amado, feminino, glamoroso, enganador, bu _ https://t.co/mw8FS5dOP6",1
RT @knotcamacho: @HumorNegroo Mas não seria muito incômodo?,0
'Outro seu Bertin lexotankkkVixemas vc ainda e mortadela meu filho',0
'Essa  muie nem drome nem da cuie nem brinca em fiuvicoCuidado',0
RT @rennangaldino_: #HojeEuGostariaDe Resumindo https://t.co/4t3zjqnxD1,0
RT @pauloap: Agora o monstro peludo é a mulher https://t.co/VvzEDumyVD,0
"'Carmen Capivara Lucia, por favor me dê um exemplo e leve meia dúzia dessas figuras públicas em sua casa.",1
O vencedor da competição. Seguidores que têm o mesmo burro podem parar em nossa sede para pegar o grande prêmio https://t.co/row0tGIUPp,1
TE VEJO NO TRIBUNAL. A SEGURANÇA DA NOSSA NAÇÃO ESTÁ EM JOGO! https://t.co/KJyKFc7fJz,0
sempre eficaz para agradecer a dique,1
Me reuni com @RepCummings hoje na @WhiteHouse (Casa Branca). Ótima conversa!,0
RT @_azevedonicolas: O Barça viu o PSG de branco e pensou que fosse o Real... aí deu no que deu né kkkkkk,0
"Pergunta :
Porque que o beat da publicidade é samba e não algo vindo de Angola? https://t.co/9Ar4rfbFyj",0
"Não somos discriminadores, ao contrário, queremos igualdade! #orgulhohetero",1
RT @joaomhenrique: João Braga esclarece que houve uma troca de envelopes e que afinal adora pretos e paneleiros.,1
"RT @minasnahistoria: Dolores:mulher de extrema importância p/ a luta indígena latino-americana. Pobre, índia, comunista, rebelde, foi apaga _",0
Se foderam seus fdp https://t.co/9qmb3aeEuY,0
"@katracalivre
 1) # SerMulherÉ esteja onde quiser.
 2) Ser feminista é estar onde a agenda da esquerda dita !!!",1
O #ColégioDomPedroII chegou ao fim do poço.Vejam o cartaz colocado na unidade do centro no RJ. _ https://t.co/MJIuXGcT92,0
'Em pontos corridos nao tem apagao de refletor pra esfriar o adversario rajkazblanks ',0
Seja um pirata e nos conquiste em flagrante. Dê a si mesmo o valor e nos conquiste para o resto da vida.,1
"Eu menti, mesmo sendo sapato, já estou preocupada, porque engravidei no banheiro",1
"AVEIRO, obrigado pela casa esgotada de ontem à noite. O nosso regresso está prometido
#OverdoseDeTourette _ https://t.co/Zw6I7IggJx",0
"Quando a gente nasce, a gente é igual. Seja rico, seja pobre, todo mundo tem chance d crescer na vida. Seja negro, seja branco",0
"Sabemos bem o que é sermos boicotados e censurados, por isso vamos protestar contra o pensamento único do sistema.
https://t.co/TZ1BilIcxL",0
'Essa e uma reforma urgente A proxima e previdencia PEC e fichinha perto do que SE DEVE fazer ',0
"@oiluiz não vi esse não, vou vencer meu preconceito com ele e ver hahahahaha",0
'burro',1
"Fui hoje dia 25 de março e nossa gente, como é difícil ser índio no Brasil, né .... aí também vende pulsarinha",1
Olhe primeiro para os seios das mulheres.,1
'Verdade nao sabe mesmo  Escala mal e substitui pior ainda E o culpado pela perda do titulo',0
Mulher estúpida! https://t.co/31IFZgfzxR,1
RT @LeNaZZo: @ homemdeverdade eh akele q sabe procriar sem deixar vestígios.,1
Gostaria de dizer que embora me sinta feia e feia não quero ver a cara de ninguém,1
Eu também escavo porque aqueles que engolem o gás são judeus,1
'Anselma Bebona tem inveja de nós sem criatividade',1
RT @BrasilLibre: Por ex obras em angola vieram ou nao do BNDES? Quero entender @JoseMedeirosMT @Dep_Imbassahy @MoreiraFranco @BlogDoPim htt _,0
@filhadolula eu lutei mas ai ela raspou a cabeça e ta mto sapatão isso ta acabando cmg...........,1
"RT @ JhullyMelo79: [09/03 09:11] jhu: Bom, viado mais legal
[3/9 09:11] Dj Luizinho: Bom dia sapatão mais gostoza",1
Você precisa de seios para perder o foco em um homem com rosto https://t.co/xAwMiLHb7P,1
"RTversitados: Conselho: Uma mulher sábia, meu filho. Mulher estúpida, arruinada.",1
RT @JuMagalhaesBH: A maior prova da honestidade do @jairbolsonaro é a quantidade de votos que ele teve na Câmara.,0
"""Mulher: a mais nua das carnes vivas e aquela cujo brilho é o mais suave."" #MulherDeVerdade",1
"@CAIO_BLIND rezando para que sejam lindas ... o problema é quando as torres, boates e embaixadas estão explodindo",1
"RT @annyxv: O #diadamulher não é uma ""data comemorativa"". É um dia para conscientização da luta diária das mulheres em busca de respeito e _",0
e daí? pelo menos eles não são do PT https://t.co/q9zwIpb2r2,0
'E as palestras do analfabeto  Quantas foram proferidas apos a Lava Jato',0
RT @o_antagonista: Os políticos que Moro conseguiu condenar https://t.co/1UiUjk2moS https://t.co/8pTLqYbpTS,0
"Eu não mereço estuprar uma mulher trans lésbica no banheiro feminino!
Não há ideologia de gênero",1
"@ibrags @navarro_spfc obviamente está bloqueando refugiados. Obviamente, não consegui verificar a verdade, mas no google e encontrei uma fonte confiável",1
"""o feminismo é importante demais para ficar nas mãos das feministas"" - saiu na @folha em pleno 8 de março",1
'Subordinar',1
SÓ FUNCIONA COM CHIP CLARO https://t.co/tkEWfjsVIF,0
Quem tem que ficar preocupado é o Dória https://t.co/U2lAdVsVdQ,0
"Mulher estúpida, irmão! Em vez de me mandar o maldito voucher, mande para o maldito diretório acadêmico da UNT!",1
'Saude e Educacao nao e gasto e investimento o que tem que acabar e a farra publica com esse dinheiro acabar com foro privilegiado fim de regalias e punicao grave a crime de corrupcaoPior cego e o que nao quer enxergar isso nao e e nem sera bom para a saude do Brasil ',0
SE O FURACÃO SANDY TÁ ASSIM IMAGINA O FURACÃO PRETA GIL? DEVE TER SIDO ESSE QUE DIZIMOU OS DINOSSAUROS.,0
'nem deveria ter contratado',0
Deus vê você acordar cedo para desfrutar dos sapatos #vipdirecto mudo,1
Estas poeiras vindas do norte de África entram impunemente em Portugal e sujam os carros todos. Para quando a construção de um muro?,1
"RT @JOAQUINVOLTOU: RICH WHITE COM PROBLEMA NA JUSTIÇA:
POSSO TIRAR UMA FOTO SIM
PRETO COM PROBLEMA NA JUSTIÇA:
VERGONHA DE LEVAR SOBRE ELE _",1
RT @paulloxavier: @marisa_lobo querida comecei a ler sobre seu trabalho e vc esta de parabéns pela coragem conheci o seu trabalho estudando _,0
"QUANTA IRRESPONSABILIDADE, DEVE TER MATADO A FAMÍLIA DE DESGOSTO https://t.co/GuzZdgqlCx",0
"Nosso G1 esse preconceito
Você está dizendo que as mulheres não podem seguir um curso mais complexo?
0 respostas 0 retweets 0 curtidas",1
"Enquanto não prenderem o contabilista d Salgado, o motorista d Sócrates e o porteiro do Banco de Portugal, a Justiça não terá credibilidade.",0
"Passe a linguiça‌, mas encontre uma garota respeitável quando for se casar Não coma #JoaquinResponde https://t.co/wHjd9f0W1W",1
"ISP: outro “erro de percepção mútuo”?
Além de faltar ao prometido, mentiu aos portugueses da forma mais descarada.
https://t.co/uJM9hqUpFQ",0
"O orgulho direto é tão válido quanto o orgulho homossexual. Se um pode se gabar, por que o outro não pode? #hetero",1
Quando você descobrir que sua mina é deficiente visual,1
sou um ser homossexual que só quer se dar com heteros porque as fufas ficam a lamber os dedos cheio de batata na minha frente.,1
"Tinha tantas saudades do meu tio, não quero que ele volte para a Angola mais ",0
RT @GABRIELPlNHEIRO: Ato em apoio ao Trump em Miami  A imprensa brasileira não vai te mostrar isso https://t.co/f2LnBon9W9,0
"Segundo Ricciardi, a diferença entre o BES e o Sporting é que, neste último, só há Banco Mau... https://t.co/8VLLu5hN76",0
"@Curate_Angola  Não condenado tais práticas, mais não sou a favor até porque a Bíblia condena.",0
@Yasmim_Ramaldes estou esperando os dodgers fazerem isso,1
RT @otmar03: @editorahumanas @pecesiqueira Alguém sabe onde tem esse boné que o PC tá usando? Linda mensagem !!! https://t.co/osDH7PFqc2,0
"Esses caras não me chamam de nada, mas quando eles são ruins com as namoradas, eles realmente querem marcar um encontro porque sentem falta delas.",1
"Meus amigos do curso falaram que eram diretos, que eram casas, mas que eram mais sapato do que eu",1
batalha no dia da mulher e eu nem lembrei burra meixmo deve ter sido top,1
'Queria ver ela indo pro Paraguai tomar outro calote kkkkkkkkkkkk',0
meninas eu n aguento mais ser a mulher mais burra da região sudeste,1
@o__ferreira Volta para a tua terra,0
Um negro e um branco fazendo duelo de piada de humor negro,0
"RT @RhRaysa: [8h06 07/03/2017] Naily: Will CSChkada
[8h06 07/03/2017] Nelly: Muitos diques",1
"E MAIS:
* SEM DILMA
* SEM 7X1
* PRIMEIRA DAMA GOSTOSA https://t.co/pKiZtuHpdD",0
"RT @editorahumanas: Se eu tiver um filho gay, comparecerei duas vezes para não ter que me expor para chamar minha atenção",1
"Educação eu tenho
O que não tenho é paciência. —_ drinking Coca-Cola Angola",0
quando é que a dilma cai pra eu poder viajar pra miami de nv?,0
'Sera que houve uma faxina para a visita da Ministra ',0
"RT @odedonafrida: Senhor, o que sente ao ver o Benfica vencer o Dortmund, depois de ter perdido duas vezes contra eles? https://t.co/2MJ1Lf _",0
Bom diaaa!!! (@ Linha 1304 C Branco X Lapa) https://t.co/XxYFGJpnrs,0
"""Erro de percepção mútuo"", ou mentira constante?
Dão tantas vezes o dito por não dito.
https://t.co/Avkb0G8bmz",0
@ ramonsm16 Ela é a mais legal que conheço. Só ela é feia e gorda ...,1
@homemcis @gentecis @gentemagra1 migo respira deus ta no comando!!!,0
"Foda-se Rafa...valeu a pena esperar...que 
MARAVILHA",0
RT @PastorMalafaia: O que Levy Fidelix disse: O equipamento excretor não se reproduz. Onde está a homofobia e as mentiras? Lugar algum.,1
"vou começar a andar de burca ai essas coisas não acontecem, ou sim já que homem é um ser desgraçado",1
A CARA DA FEIA DA VIVIAN E DA GORDA DA ROBERTA SÃO AS MELHORES COISAS ESSE MOMENTO EH MEU #BBB17,1
"""Bolinhos triplos estão queimando por causa do Conca Pode""",1
Venho aqui desejar tudo de bom na #DiadaMulher para quem é mulher desde o ultrassom,1
a cota de negro aumentou nesse BBB né,1
"Eu nem me conheço mais!
Mulher estúpida",1
@JornalOGlobo será que tem algum filme feminista contra o FUNK ? https://t.co/TVFUInA1fi,0
'Jogando milho e pousando na espiga em nós maria',1
'kkkkk aqui so tem ze mane que ta na guerra fria ate hoje',0
'Isso nao e forca e falta de senso de ridiculo mesmo',0
"Cansado de procurar trabalho, ainda estaria envolvido, mas trabalhando em um bar",1
"RT @jpintocoelho60: @fcancio, peso-pesado do gangue da comunicação social. Apesar da censura cobarde e de ridicularizarem quem se opõe, já _",0
@ g1 essa questão não é preconceito. É um crime! As drogas entram no México e os terroristas se fantasiam de refugiados.,1
- Dá-me um biscoito? - Leve você mesmo meu filho. - Mas eu não tenho uma arma !! Sem armas sem cookies!,1
"Não gosto de ""chat"" no MSN. Ele responde porque outros falam. Eu nem tenho tempo para frescor.",1
cancelaram o impeachment?? ISSO É GOLPE,0
RT @TonhoDrinks: Se vc pensa em NÃO PRENDER BANDIDO por causa de crise presidiária é pq vc é um CRETINO FILHA DA PUTA que não pensa no trab _,0
"Ué, mas elas acabaram de falar que NÃO querem igualdade na aposentadoria e no metrô... Ué?? https://t.co/1GRblAmM80",0
a culpa do brasil estar do jeito que tá é única e exclusivamente da dilma,0
'Esta enganado ',0
RT @XerequinhaC: Burra é a mulher que se transformou em Parna para protestar contra a primeira.,1
"Se o Ronaldo ganhar o prémio de melhor do mundo espero que não volte a dizer para soltarem os fogos na Madeira.
No Verão passado deu merda",0
'Você vai pagar muito dinheiro na prisão para outros prisioneiros dessas turbas inchadas',1
'A pec do mal comeca esta semana o fim de nosso pais ',0
"O Dono desse twitter é autista, só pode kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk https://t.co/QGoqrnYMR4",1
"""Ritxar Bacete diz que não há mudança porque os homens não estão interessados ​​na igualdade"" https://t.co/Ot6O8rAJlx via @elpais_brasil",1
Acho que a veja aceitou que realmente não faz jornalismo https://t.co/x6gmv70CuS,0
Q mulher estúpida! https://t.co/31IFZgfzxR,1
"Também o Barreiro terá uma candidatura do PNR @rpsantos1970 https://t.co/QGSfThJw1x
#Barreiro #Portugal _ https://t.co/7LabEYTfIZ",0
"A cada ""feliz dia da mulher menos pra feminista"" eu vejo o quão burra é a sociedade",1
'morrer vergonhoso',1
"RT @GABRIELPlNHEIRO: Nem todo trans é estuprador, mas tem, sim, não vamos deixar meninas sozinhas com homens na banheira https://t.co _",1
RT @BlogDoPim: Gente comum com frequência deixa-se levar pela histeria de esquerda. É preciso descrever na íntegra o quão ridícula ela é. M _,0
"#MulherDeVerdade é boa de cama, gosta de seduzir, de ser seduzida. Ele gosta de provocar. E não há margem.",1
Alguém consegue ver #ThisIsUs sem chorar litros?,0
"o intelectual é um tipo k chega às mesmas conclusões do povo mas com uns anos de atraso
https://t.co/DMnpz8isTi",0
"Confira entrevista da artista negra brasileira Priscila Rezende ao site LaplisiTol, um site construído por... https://t.co/z2RWLWknV5",0
tão lésbica que jogava campo minado só pra pegar as mina,0
"""Ricardo parece um cavalo, mas é uma potranca.""",1
'mais um sem mundial bi da b lesma verde  kkkkk',1
Livro 'As Grandes Mentiras Sobre a Igreja Católica' já como 3º mais vendido na Folha! Parabéns galera do _ https://t.co/qFTyqrzFw4,0
"Eu posso até ser feia, ser gorda,e concordar com isso,posso ser chata a maioria do tempo, mas quando precisam de mim, eu smp tô lá",1
hoje a mulher é linda é amor  etc etc... amanha a mulher é vagabunda puta e burra,1
RT @nuchyg99: Mundo de fufas não é mesmo para mim,1
'Fica aí Janet costumava matar uma vaca brasileira nua',1
"pelo menos a ditadura melhorou a economia
agora não posso nem ir pra miami de primeira classe",0
"Mulheres no Dia da Mulher: SOMOS TODAS BONITAS
Pelo resto do ano: ""Essa menina é muito feia e gorda, você parece mesmo _ https://t.co/LsBmMzCowB",1
"RT @OdeCarvalho: 1) Poucos brasileiros estão conscientes de que no nosso país o domínio hegemônico esquerdista foi TOTAL e inegociável,",0
"RT @jpintocoelho60: Assim, sim. Um homem determinado e cumpridor. Força #TrumpPresident https://t.co/anW8LopFgs",0
Q mulher burra essa dá série,1
"Nossa G1 que preconceito
Ta dizendo que as mulheres são incapazes de fazer um curso mais complexo?
Pq não existe ne _ https://t.co/lTGmoNr7zS",1
RT @Geraldo60885732: Essa putaria deveria ser investigada pela polícia. https://t.co/gAUCin3iPH,0
"Enfie seus 7 dedos na sua bunda, fdps argentino",1
'Joga muito',0
"Ela tem namorada, mas morre para comê-la!",1
"RT @arqmonicamendes: Acorda mulher burra: o feminismo não é enfrentar a nudez, mas respeitar o seu corpo quando o homem quer usar só você, e depois _",1
@MPrescinoti @UOLNoticias @UOL alow pessoal do PSOL...vamos parar de fumar maconha seus malucos @MarceloFreixo @jeanwyllys_real,0
"cara, fazer ilações sobre a minha dieta alimentar é fácil!
Eu quero ver é você refutar o que falei com fatos, lógic _ https://t.co/H27NgM7yJC",0
"Um combate longo que trará muitos frutos.
#PNR #Pexit #EuropaDasNaçõesLivres https://t.co/DjX24N4Y4T",0
@fvicentedasilva qq dia vendem contato gourmet,0
"Cara, isso não é um sonho??? #cocolatraassumidamodeon http://twitpic.com/24exzc",0
Homem que é homem arrota com suco de laranja.,1
leftypath vai para,1
"'Você é estúpido ou sabe que ele é executivo e quer que ele interfira com outros poderes. Esses salários estão anexados a um texto constitucional, se você não o informar que ele é um santo, mas não tenha vergonha de dizer algo que você não sabe. '",1
"A imprensa sempre do lado dos bandidos. 
Pra quem ainda tinha alguma dúvida:
https://t.co/k541HxiCN3",0
